OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount
496,2024-02-10,1921,92,3,304.07,0.1,820.989
497,2024-05-29,707,68,4,485.65,,1942.6
498,2024-01-18,1391,39,4,405.65,0.0,1622.6
499,2023-08-30,1304,81,1,75.81,0.05,72.0195
500,2024-01-31,1307,11,1,112.44,0.15,95.574
501,2023-03-25,40,2,3,26.88,0.0,80.64
502,2024-01-19,1983,23,2,418.56,0.1,753.408
503,2023-08-18,189,63,3,300.79,0.05,857.2515000000001
504,2023-01-29,1188,114,3,115.38,0.1,311.526
505,2023-11-23,994,22,4,485.34,0.15,1650.156
506,2023-04-12,1560,61,3,371.0,0.1,1001.7
507,2024-10-27,536,26,1,355.7,0.05,337.91499999999996
508,2023-12-10,1028,12,2,140.83,0.15,239.411
509,2023-05-30,1859,32,4,163.55,0.0,654.2
510,2023-05-21,290,9,1,337.31,0.0,337.31
511,2023-02-09,1977,107,4,300.84,0.05,1143.1919999999998
512,2023-10-21,433,69,3,327.17,0.05,932.4345
513,2024-04-28,471,90,3,440.62,0.05,1255.767
514,2023-05-23,1205,71,1,,0.1,79.74
515,2024-04-25,1272,93,1,67.0,0.0,67.0
516,2024-04-04,628,33,4,286.67,0.0,1146.68
517,2024-09-22,279,24,2,255.08,0.0,510.16
518,2023-01-06,877,89,4,207.41,0.15,705.194
519,2023-03-23,581,95,3,453.31,,1359.93
520,2023-01-20,863,93,1,283.61,0.05,269.4295
521,2023-09-20,254,69,1,287.95,0.15,244.7575
522,2023-08-09,181,38,4,189.55,,758.2
523,2023-06-03,1854,109,1,178.6,0.05,169.67
524,2024-07-15,681,11,1,493.93,,493.93
525,2024-09-15,825,32,3,315.31,0.0,945.9300000000001
526,2024-06-24,1533,64,2,414.31,,828.62
527,2024-03-09,1785,72,1,229.25,0.05,217.7875
528,2023-04-24,700,20,1,104.01,0.15,88.4085
529,2023-10-23,566,34,4,169.17,0.05,642.8459999999999
530,2023-09-01,1350,111,2,179.6,,359.2
531,2023-11-05,1381,42,3,286.81,,860.4300000000001
532,2023-05-05,1849,8,1,85.76,0.05,81.472
533,2023-02-18,1674,66,2,199.64,0.0,399.28
534,2023-09-02,680,21,2,59.28,0.05,112.63199999999999
535,2024-03-05,391,79,4,253.3,0.05,962.54
536,2024-10-16,1639,70,3,474.24,,1422.72
537,2024-09-29,1958,5,2,176.08,0.1,316.944
538,2024-04-13,1109,118,3,34.36,,103.08
539,2023-03-06,1341,118,2,308.29,,616.58
540,2023-04-24,212,67,1,321.02,,321.02
541,2024-05-26,1539,107,3,244.99,,734.97
542,2024-09-03,384,43,4,204.46,0.0,817.84
543,2024-07-02,1715,16,2,447.41,0.15,760.597
544,2023-01-17,342,99,1,469.83,0.05,446.33849999999995
545,2024-10-09,1839,73,2,339.85,0.05,645.715
546,2024-06-11,1988,35,1,255.6,0.1,230.04
547,2024-08-11,844,83,3,43.1,0.0,129.3
548,2023-09-05,1062,43,4,157.51,0.1,567.036
549,2023-05-28,1535,110,1,149.69,0.05,142.2055
550,2023-10-26,420,98,2,38.54,0.1,69.372
551,2024-03-15,751,39,1,423.25,,423.25
552,2023-01-02,1193,10,1,434.85,,434.85
553,2024-09-21,1989,74,4,457.06,0.05,1736.828
554,2023-12-28,1933,20,3,373.49,0.1,1008.423
555,2023-09-04,1367,1,1,358.15,,358.15
556,2024-08-07,1850,6,1,244.13,0.0,244.13
557,2024-03-02,306,53,2,430.12,0.0,860.24
558,2023-07-11,1566,46,2,259.97,0.05,493.94300000000004
559,2024-11-11,702,66,3,24.52,0.15,62.526
560,2024-11-15,869,38,3,296.61,0.15,756.3555
561,2023-03-29,537,33,3,201.32,0.1,543.5640000000001
562,2024-06-20,1136,67,2,265.44,0.05,504.33599999999996
563,2024-01-05,1435,100,1,225.95,0.05,214.65249999999997
564,2023-03-11,1971,77,3,253.43,,760.29
565,2024-06-22,206,35,2,63.2,,126.4
566,2024-07-11,1209,79,2,17.12,0.0,34.24
567,2024-06-03,1406,45,3,176.69,0.0,530.0699999999999
568,2024-06-03,496,22,2,134.72,0.05,255.968
569,2024-07-21,1403,107,1,132.53,,132.53
570,2023-01-21,1071,68,4,469.18,,1876.72
571,2024-02-04,1910,17,2,411.3,0.05,781.47
572,2024-04-26,1764,5,2,16.55,0.0,33.1
573,2023-02-14,1575,85,4,14.27,,57.08
574,2024-10-12,1552,57,1,390.68,0.15,332.078
575,2024-02-01,504,88,3,492.58,0.1,1329.9660000000001
576,2024-01-18,1046,95,2,237.95,0.0,475.9
577,2023-09-17,213,40,1,222.23,0.15,188.8955
578,2023-01-17,310,117,3,145.15,0.05,413.6775
579,2024-01-01,661,120,1,336.65,0.05,319.81749999999994
580,2023-03-11,1992,30,4,241.11,0.1,867.9960000000001
581,2023-12-20,753,42,2,92.08,,184.16
582,2023-09-04,272,7,1,245.87,0.15,208.9895
583,2024-11-03,1595,113,3,194.42,,583.26
584,2024-10-05,1823,71,3,446.0,0.15,1137.3
585,2023-04-17,938,91,3,388.08,0.05,1106.028
586,2024-08-18,1226,88,4,353.61,0.05,1343.718
587,2023-12-07,32,19,1,170.31,,170.31
588,2023-05-17,443,41,1,78.41,,78.41
589,2023-02-15,162,120,3,433.69,0.15,1105.9095
590,2023-12-27,767,34,3,177.95,0.1,480.4649999999999
591,2024-07-13,254,22,3,300.55,0.05,856.5675
592,2023-12-13,521,52,4,299.5,0.15,1018.3
593,2024-10-20,977,115,4,464.75,0.0,1859.0
594,2023-06-29,1675,91,2,94.14,,188.28
595,2024-04-20,1504,6,2,388.11,0.05,737.409
596,2024-05-05,10,74,2,236.67,0.1,426.006
597,2024-10-08,726,109,3,95.63,0.1,258.201
598,2023-07-06,505,95,4,419.46,0.0,1677.84
599,2023-05-19,785,25,4,411.87,,1647.48
600,2023-03-06,1860,66,2,29.69,,59.38
601,2024-04-13,1584,10,3,357.63,0.15,911.9564999999999
602,2023-02-07,436,74,1,85.22,0.0,85.22
603,2023-10-28,1135,26,3,309.08,0.1,834.5160000000001
604,2023-07-26,153,5,3,325.46,0.1,878.742
605,2023-02-14,1659,86,2,335.97,0.0,671.94
606,2023-07-24,917,68,4,68.85,0.0,275.4
607,2023-02-12,869,119,4,303.17,0.1,1091.412
608,2023-11-20,1126,98,1,58.93,0.0,58.93
609,2023-11-14,753,71,4,375.32,0.0,1501.28
610,2024-06-11,1857,50,4,41.23,,164.92
611,2024-02-12,1215,17,1,381.33,0.0,381.33
612,2024-07-10,1753,11,1,442.91,0.1,398.619
613,2024-04-29,563,53,2,156.29,0.05,296.95099999999996
614,2023-09-17,1828,50,2,391.36,0.1,704.4480000000001
615,2023-02-07,1105,8,2,214.59,,429.18
616,2024-10-24,489,92,2,400.88,0.0,801.76
617,2023-07-15,895,108,4,346.26,0.1,1246.536
618,2023-10-20,1112,120,2,151.68,0.15,257.856
619,2024-01-01,1218,97,3,104.93,0.05,299.0505
620,2023-02-18,104,116,1,458.22,0.1,412.398
621,2024-11-02,1807,62,2,421.1,0.0,842.2
622,2023-12-06,1120,89,1,333.35,,333.35
623,2023-10-07,1447,85,4,181.19,0.05,688.5219999999999
624,2023-05-08,1915,76,2,260.13,0.15,442.221
625,2024-01-12,1222,90,3,283.35,0.15,722.5425
626,2024-03-23,1025,29,1,52.17,0.0,52.17
627,2024-02-14,1007,102,2,486.39,0.15,826.8629999999999
628,2024-03-26,407,99,3,54.99,0.05,156.7215
629,2024-01-31,1402,101,4,363.62,0.15,1236.308
630,2023-12-14,167,110,3,251.47,0.0,754.41
631,2023-07-11,509,44,4,382.34,0.15,1299.956
632,2024-05-23,1662,109,1,137.86,,137.86
633,2024-05-24,313,45,2,203.6,0.05,386.84
634,2024-01-12,1617,29,3,267.5,0.0,802.5
635,2024-06-15,1442,113,3,69.16,0.0,207.48
636,2023-10-01,763,88,3,427.4,,1282.1999999999998
637,2023-03-26,681,59,4,495.85,0.0,1983.4
638,2024-03-10,477,15,1,214.62,0.1,193.15800000000002
639,2023-03-22,73,70,1,194.64,0.0,194.64
640,2024-03-16,1165,96,2,301.1,0.15,511.87
641,2024-09-08,582,44,2,347.45,0.0,694.9
642,2023-07-04,262,98,1,435.6,0.05,413.82
643,2024-07-12,1364,36,1,192.72,0.0,192.72
644,2023-10-28,1332,84,1,384.77,0.05,365.53149999999994
645,2023-11-25,245,57,3,127.64,,382.92
646,2023-04-16,1539,117,4,343.42,0.1,1236.3120000000001
647,2023-03-23,1361,64,1,238.71,0.15,202.9035
648,2023-12-02,1599,76,2,334.22,0.1,601.5960000000001
649,2024-11-07,561,99,4,196.11,0.1,705.9960000000001
650,2023-10-30,1100,113,3,154.23,,462.68999999999994
651,2023-11-10,1904,38,4,248.14,0.0,992.56
652,2024-04-01,175,120,1,448.6,0.1,403.74
653,2024-09-09,109,17,4,340.68,0.15,1158.312
654,2024-03-12,183,27,2,309.71,0.05,588.449
655,2023-06-20,192,17,4,362.73,,1450.92
656,2024-03-30,65,63,1,367.26,,367.26
657,2023-12-26,1873,11,4,154.42,0.1,555.9119999999999
658,2024-04-02,963,64,4,124.04,0.0,496.16
659,2023-02-13,1498,119,4,259.47,0.1,934.0920000000001
660,2023-12-28,1807,39,2,82.44,0.05,156.636
661,2024-09-21,1124,2,4,242.62,0.1,873.432
662,2024-03-21,1568,115,4,349.59,0.0,1398.36
663,2023-10-09,864,66,3,13.63,,40.89
664,2024-10-16,1152,54,4,64.46,0.15,219.16399999999996
665,2023-02-28,1476,29,4,481.46,,1925.84
666,2023-03-18,1938,45,3,464.69,0.0,1394.07
667,2024-11-18,369,88,2,214.78,,429.56
668,2024-10-14,851,88,2,299.12,0.1,538.416
669,2024-02-20,43,80,3,86.09,0.1,232.44299999999998
670,2024-01-08,1908,31,3,172.2,0.1,464.93999999999994
671,2024-06-09,1443,49,4,398.54,0.1,1434.7440000000001
672,2024-11-26,488,107,2,429.42,0.0,858.84
673,2023-06-13,78,9,2,208.59,0.05,396.32099999999997
674,2023-02-01,826,27,4,162.42,0.1,584.712
675,2023-05-27,1825,56,1,344.02,,344.02
676,2024-09-14,1294,105,4,361.77,0.0,1447.08
677,2024-11-25,674,78,1,492.07,0.0,492.07
678,2024-03-24,701,45,4,351.69,0.15,1195.7459999999999
679,2023-02-05,759,89,3,127.68,0.1,344.73600000000005
680,2023-05-10,1924,43,4,39.39,,157.56
681,2023-03-10,728,108,3,136.23,0.05,388.2554999999999
682,2023-08-30,1339,22,1,121.06,0.05,115.00699999999999
683,2024-10-22,925,99,1,55.49,,55.49
684,2024-01-11,1875,33,3,227.75,0.0,683.25
685,2024-01-06,902,27,3,151.19,,453.57
686,2024-01-28,889,40,2,463.29,0.15,787.593
687,2024-08-03,993,26,2,207.92,0.0,415.84
688,2023-02-03,1969,83,4,439.54,0.15,1494.436
689,2024-09-11,1192,45,3,160.3,0.05,456.855
690,2023-06-07,339,103,1,417.43,0.1,375.687
691,2024-11-26,193,45,2,232.71,0.15,395.607
692,2024-04-05,1477,26,3,25.86,,77.58
693,2024-01-15,283,70,1,248.61,0.1,223.74900000000002
694,2024-01-16,1360,67,1,121.12,0.05,115.064
695,2024-03-30,390,6,3,160.65,,481.95000000000005
696,2023-03-20,1000,28,4,345.34,0.15,1174.156
697,2024-08-10,525,67,2,269.46,,538.92
698,2023-05-21,1264,13,2,445.42,0.1,801.7560000000001
699,2024-06-26,1856,63,3,468.62,,1405.8600000000001
700,2024-01-11,1982,13,4,348.57,0.15,1185.138
701,2024-02-12,1507,77,1,433.13,0.0,433.13
702,2023-11-18,659,1,4,105.59,0.05,401.242
703,2024-10-27,716,40,2,48.84,0.05,92.796
704,2023-10-13,1616,37,3,173.15,0.1,467.50500000000005
705,2023-09-13,891,31,2,169.6,,339.2
706,2023-04-27,1579,116,3,335.9,,1007.6999999999999
707,2023-01-27,1482,17,4,421.78,0.15,1434.052
708,2023-07-10,1113,9,2,155.47,0.05,295.393
709,2024-05-26,1684,109,4,218.14,0.05,828.9319999999999
710,2024-06-14,1119,64,2,61.43,0.1,110.574
711,2024-02-01,452,57,4,212.24,0.05,806.512
712,2024-07-29,428,13,2,115.06,0.15,195.602
713,2023-05-01,1175,37,3,197.4,0.15,503.37
714,2023-09-26,1538,14,4,140.51,0.05,533.938
715,2023-09-24,1400,75,4,406.28,0.1,1462.608
716,2024-04-01,1046,25,3,11.99,0.15,30.574499999999997
717,2023-08-08,883,95,1,175.97,0.1,158.373
718,2024-09-18,313,78,2,484.93,,969.86
719,2023-10-20,840,57,2,342.71,0.05,651.1489999999999
720,2024-05-17,519,71,3,388.36,,1165.08
721,2023-07-24,1230,88,2,431.34,,862.68
722,2023-05-06,1976,113,4,187.3,0.05,711.74
723,2023-05-19,375,100,4,42.31,,169.24
724,2023-03-17,451,42,3,211.24,0.05,602.034
725,2024-04-07,1650,42,4,329.83,0.1,1187.388
726,2023-06-26,1808,47,1,191.69,,191.69
727,2024-03-31,1015,116,2,229.67,,459.34
728,2023-03-31,595,44,3,414.5,0.15,1056.975
729,2024-11-29,1203,41,3,27.76,,83.28
730,2023-11-24,1234,3,2,174.01,0.0,348.02
731,2024-11-14,500,111,1,249.32,,249.32
732,2023-12-22,464,108,3,156.6,,469.79999999999995
733,2023-03-08,1864,90,2,228.46,0.15,388.382
734,2024-07-17,1148,111,1,206.86,0.0,206.86
735,2024-07-09,113,90,3,462.72,0.1,1249.344
736,2023-10-25,1036,1,1,251.63,0.05,239.0485
737,2023-11-04,1150,79,3,243.4,,730.2
738,2023-06-11,1589,11,2,134.7,0.1,242.45999999999998
739,2024-10-15,331,101,2,32.7,0.1,58.86000000000001
740,2023-06-28,1925,7,2,156.74,0.05,297.806
741,2024-01-06,1307,12,1,23.33,0.05,22.1635
742,2024-06-04,140,116,4,,0.1,1494.432
743,2023-08-18,1425,38,1,110.1,0.0,110.1
744,2023-05-05,902,54,2,456.48,0.15,776.016
745,2023-07-25,1121,67,3,444.06,0.1,1198.962
746,2023-05-23,517,106,4,335.7,0.05,1275.6599999999999
747,2023-08-31,569,53,1,432.65,0.15,367.7525
748,2024-05-20,1948,90,1,440.18,0.05,418.171
749,2023-01-27,846,118,3,390.41,0.1,1054.107
750,2024-01-05,1093,94,3,258.88,0.15,660.144
751,2024-07-21,118,32,2,475.52,0.05,903.4879999999999
752,2024-08-09,888,100,1,410.69,0.05,390.15549999999996
753,2024-01-13,1083,45,3,72.22,0.0,216.66
754,2024-04-23,1057,51,3,215.76,0.05,614.9159999999999
755,2024-07-18,1342,37,4,274.45,,1097.8
756,2023-05-13,50,119,2,269.41,0.1,484.93800000000005
757,2024-09-18,1904,59,2,195.97,,391.94
758,2023-03-30,1513,54,1,270.5,0.1,243.45000000000002
759,2023-03-09,19,18,3,55.57,0.0,166.71
760,2023-11-13,726,1,2,331.06,0.1,595.908
761,2024-02-12,197,117,1,253.89,0.0,253.89
762,2024-05-05,1915,21,2,395.95,0.15,673.115
763,2024-06-22,1474,28,1,349.76,,349.76
764,2024-02-25,559,112,3,65.26,,195.78000000000003
765,2024-02-24,1703,16,2,181.85,0.0,363.7
766,2024-08-11,452,48,1,370.76,,370.76
767,2023-03-17,289,28,1,175.07,,175.07
768,2023-05-09,1165,22,3,287.78,0.0,863.3399999999999
769,2023-11-21,1108,83,2,481.02,0.0,962.04
770,2024-10-19,1718,112,1,49.16,0.05,46.70199999999999
771,2023-03-17,391,1,1,103.24,,103.24
772,2024-04-05,1615,95,1,245.5,,245.5
773,2024-04-22,215,116,1,371.83,0.15,316.0555
774,2024-11-27,1550,116,2,171.75,,343.5
775,2024-06-13,215,42,4,67.56,0.0,270.24
776,2023-12-19,1427,98,2,164.73,0.1,296.514
777,2023-05-12,128,110,1,325.77,0.05,309.4815
778,2024-07-18,1846,104,2,398.35,0.0,796.7
779,2024-10-17,1501,70,2,488.74,0.1,879.7320000000001
780,2024-08-24,760,92,3,383.06,,1149.18
781,2023-07-06,404,3,3,251.21,0.0,753.63
782,2023-05-13,1053,95,1,153.38,,153.38
783,2024-03-19,1816,80,4,464.48,0.15,1579.232
784,2024-05-29,338,81,3,271.76,0.15,692.9879999999999
785,2023-02-26,831,44,2,347.51,0.05,660.269
786,2023-05-08,714,27,1,241.5,0.1,217.35
787,2024-06-14,361,51,4,128.63,0.0,514.52
788,2023-06-06,569,24,3,278.0,0.05,792.3
789,2023-11-08,1416,20,1,421.55,,421.55
790,2023-06-18,218,32,4,197.83,0.0,791.32
791,2023-06-15,1598,99,1,337.68,0.0,337.68
792,2023-11-27,1693,13,4,30.75,,123.0
793,2023-08-19,202,112,3,468.9,0.05,1336.3649999999998
794,2023-12-21,17,43,2,485.27,0.05,922.0129999999999
795,2024-06-15,322,20,2,199.28,0.15,338.776
796,2023-10-18,518,112,3,254.21,0.0,762.63
797,2023-03-22,1594,116,3,88.69,0.05,252.76649999999998
798,2023-09-14,1349,2,3,106.14,0.0,318.42
799,2023-07-21,1436,68,4,305.01,0.15,1037.0339999999999
800,2024-10-12,1342,91,4,317.23,0.1,1142.028
801,2024-07-18,681,60,4,177.39,0.1,638.6039999999999
802,2023-10-09,1989,89,4,193.27,0.15,657.118
803,2023-05-09,1106,4,4,258.05,0.0,1032.2
804,2024-10-02,1498,96,4,470.5,0.05,1787.8999999999999
805,2023-11-07,1492,17,4,83.33,0.05,316.654
806,2024-09-21,425,1,3,280.25,,840.75
807,2024-06-30,1969,33,4,38.51,0.05,146.338
808,2023-04-06,1755,30,1,234.59,0.0,234.59
809,2024-05-29,1713,5,4,204.63,0.0,818.52
810,2024-10-18,1228,118,2,90.46,0.15,153.78199999999998
811,2023-06-22,1607,12,2,90.36,,180.72
812,2024-08-29,1019,102,3,230.55,0.05,657.0675000000001
813,2024-08-17,387,32,2,72.03,0.0,144.06
814,2023-06-07,778,38,2,154.44,0.0,308.88
815,2023-06-25,98,17,2,44.9,0.1,80.82
816,2024-11-05,1369,58,3,155.67,0.0,467.01
817,2024-10-01,1827,118,3,271.51,,814.53
818,2024-09-11,208,109,4,374.5,0.05,1423.1
819,2023-12-12,1538,40,2,416.9,0.1,750.42
820,2024-07-31,1660,96,4,175.54,0.0,702.16
821,2023-02-12,1816,24,3,470.01,,1410.03
822,2023-01-30,586,12,4,127.91,0.15,434.894
823,2023-03-25,166,111,4,49.48,0.05,188.02399999999997
824,2023-02-16,22,95,2,463.25,0.15,787.525
825,2024-10-18,154,19,3,274.51,,823.53
826,2024-08-13,1963,29,2,182.18,0.15,309.706
827,2023-09-29,1463,85,4,450.07,0.05,1710.2659999999998
828,2024-10-28,1319,90,3,390.12,,1170.3600000000001
829,2023-08-04,219,52,4,417.9,0.0,1671.6
830,2024-08-08,669,92,4,153.25,0.15,521.05
831,2024-03-02,1519,17,2,438.01,0.1,788.418
832,2024-09-24,230,73,3,328.39,0.15,837.3945
833,2024-10-16,20,21,3,371.63,,1114.8899999999999
834,2023-02-01,553,114,2,163.09,0.1,293.562
835,2024-05-24,950,60,1,130.06,,130.06
836,2024-10-04,148,98,2,210.01,,420.02
837,2024-07-12,1132,75,2,291.85,0.1,525.33
838,2023-10-24,403,119,1,336.33,,336.33
839,2024-10-19,596,20,3,254.0,0.1,685.8000000000001
840,2023-11-06,1507,113,1,352.44,0.0,352.44
841,2024-05-09,367,53,4,357.08,,1428.32
842,2023-09-08,1858,114,4,336.38,0.0,1345.52
843,2024-02-20,1438,111,2,133.03,0.05,252.75699999999998
844,2023-11-01,1333,103,4,228.7,0.15,777.5799999999999
845,2024-04-09,802,80,1,385.22,0.0,385.22
846,2023-03-16,918,63,4,444.61,0.15,1511.674
847,2023-03-03,1859,57,3,255.57,0.1,690.0390000000001
848,2023-06-11,1158,29,2,493.53,0.05,937.7069999999999
849,2024-03-26,1743,1,2,95.61,0.1,172.098
850,2024-03-01,1307,82,3,119.95,,359.85
851,2024-05-10,1802,59,3,235.77,0.15,601.2135000000001
852,2024-04-20,73,64,2,259.28,0.1,466.70399999999995
853,2023-07-28,481,86,3,217.99,0.15,555.8745
854,2023-12-15,1376,72,4,220.89,,883.56
855,2024-09-13,560,71,4,248.75,,995.0
856,2023-05-28,1350,89,4,166.88,0.15,567.3919999999999
857,2023-11-17,745,94,4,74.16,0.05,281.808
858,2023-11-23,1467,98,1,478.49,0.15,406.7165
859,2023-12-20,100,44,1,399.54,0.15,339.609
860,2024-02-13,1083,48,1,409.3,0.1,368.37
861,2023-05-14,508,105,1,188.83,0.15,160.5055
862,2024-01-15,258,116,4,207.9,0.05,790.02
863,2024-06-11,413,75,4,468.56,0.05,1780.528
864,2024-07-29,1476,15,3,486.73,0.15,1241.1615
865,2023-04-19,1089,35,1,471.88,0.0,471.88
866,2023-11-23,595,23,1,324.87,0.15,276.1395
867,2023-09-05,1178,53,2,128.93,0.1,232.074
868,2024-04-22,266,45,3,306.44,0.0,919.3199999999999
869,2023-05-06,821,85,4,298.65,,1194.6
870,2023-10-01,1103,92,3,455.04,,1365.1200000000001
871,2024-04-05,1339,13,3,162.72,0.0,488.15999999999997
872,2023-09-11,662,34,2,108.33,0.15,184.161
873,2023-05-25,947,38,2,140.25,,280.5
874,2023-04-10,560,70,3,129.14,0.1,348.678
875,2023-02-21,917,108,1,327.71,,327.71
876,2023-10-25,891,68,4,408.09,0.1,1469.124
877,2024-01-29,1272,5,2,190.38,0.0,380.76
878,2024-09-22,1814,119,2,96.44,0.1,173.592
879,2024-03-04,868,40,4,178.11,0.05,676.818
880,2023-09-12,610,70,2,277.81,0.05,527.8389999999999
881,2023-06-13,414,21,3,335.6,0.05,956.46
882,2023-12-02,25,28,4,279.4,0.05,1061.7199999999998
883,2024-08-14,284,3,1,135.8,0.0,135.8
884,2023-11-17,1473,23,2,459.83,0.1,827.694
885,2023-07-14,881,72,2,224.53,0.15,381.70099999999996
886,2023-06-13,301,19,3,234.9,0.05,669.465
887,2024-05-25,1092,117,1,484.02,0.05,459.81899999999996
888,2024-06-11,1031,75,2,435.5,,871.0
889,2024-04-23,817,50,4,405.07,0.05,1539.2659999999998
890,2024-05-25,1161,74,4,99.52,0.15,338.368
891,2023-11-12,1188,58,3,420.66,0.15,1072.683
892,2024-05-24,83,92,3,233.1,,699.3
893,2023-01-24,1921,20,2,112.6,0.0,225.2
894,2023-04-03,1674,108,3,495.53,0.0,1486.59
895,2024-02-07,1444,116,4,94.31,0.1,339.516
896,2024-06-01,1097,92,3,461.75,0.15,1177.4624999999999
897,2024-04-13,1261,93,4,10.26,0.15,34.884
898,2023-09-04,46,72,2,224.58,0.05,426.702
899,2023-08-09,618,83,4,24.65,0.05,93.66999999999999
900,2024-08-20,928,53,3,457.1,0.05,1302.7350000000001
901,2023-12-28,1824,112,4,71.69,0.1,258.084
902,2023-02-19,262,85,4,339.82,0.15,1155.388
903,2023-02-21,176,82,1,319.3,0.05,303.335
904,2023-10-16,1190,9,1,391.74,0.05,372.15299999999996
905,2024-05-21,657,4,2,375.97,0.15,639.149
906,2024-09-03,842,41,4,25.9,0.05,98.41999999999999
907,2024-10-31,370,25,4,200.32,,801.28
908,2024-11-19,1819,34,4,168.04,,672.16
909,2024-04-26,54,73,1,486.71,0.0,486.71
910,2023-10-20,690,9,4,389.7,0.15,1324.98
911,2024-07-03,1443,82,1,356.9,,356.9
912,2023-01-09,1780,75,2,226.66,0.15,385.322
913,2023-04-21,1531,13,4,446.57,0.1,1607.652
914,2024-03-17,1365,102,4,18.24,0.15,62.01599999999999
915,2023-05-18,1151,9,3,121.93,0.0,365.79
916,2023-09-28,1433,80,1,350.56,0.0,350.56
917,2024-01-10,1948,4,3,259.11,0.1,699.5970000000001
918,2024-02-17,367,34,2,271.57,0.15,461.669
919,2024-01-10,1295,7,1,214.01,0.15,181.90849999999998
920,2023-02-16,644,15,4,91.56,,366.24
921,2024-02-15,1629,38,4,91.45,,365.8
922,2023-02-22,379,75,4,154.3,0.0,617.2
923,2024-08-06,73,96,4,239.47,0.15,814.198
924,2024-07-29,1947,91,2,413.82,0.05,786.2579999999999
925,2023-07-19,1946,94,4,228.95,,915.8
926,2024-01-07,915,52,4,449.92,0.15,1529.728
927,2024-07-20,1272,81,4,69.05,0.1,248.57999999999998
928,2023-10-23,860,100,3,143.17,,429.51
929,2023-03-17,1809,83,2,44.56,0.0,89.12
930,2024-01-31,43,7,1,259.91,0.0,259.91
931,2024-05-31,377,107,2,54.12,0.0,108.24
932,2024-04-06,1065,45,2,399.89,0.0,799.78
933,2024-07-17,170,59,2,29.48,0.15,50.116
934,2023-10-14,1970,21,4,242.94,0.15,825.996
935,2024-09-30,212,28,3,216.1,,648.3
936,2024-11-27,1517,3,3,109.09,0.05,310.9065
937,2024-09-17,1704,14,3,297.56,0.0,892.6800000000001
938,2023-05-02,39,2,3,199.19,0.05,567.6914999999999
939,2023-05-12,369,29,1,107.0,0.0,107.0
940,2023-04-10,757,18,3,415.02,,1245.06
941,2024-02-08,151,37,4,333.74,0.1,1201.4640000000002
942,2024-01-18,1135,45,4,15.95,0.0,63.8
943,2023-12-14,1504,45,3,255.91,0.1,690.957
944,2024-07-25,1460,24,1,142.94,0.0,142.94
945,2024-01-10,1071,120,3,458.41,0.05,1306.4685
946,2023-05-28,1024,46,4,365.53,0.0,1462.12
947,2023-07-23,1599,12,4,309.69,0.05,1176.822
948,2024-09-08,737,53,4,53.64,0.1,193.104
949,2024-06-05,1390,45,2,466.02,0.15,792.2339999999999
950,2024-02-16,69,32,4,80.66,0.1,290.376
951,2024-05-27,299,18,3,230.87,0.15,588.7185
952,2023-02-11,944,13,4,343.71,,1374.84
953,2023-02-16,802,4,1,252.44,,252.44
954,2023-02-09,296,23,2,442.41,,884.82
955,2023-05-21,203,62,1,419.32,,419.32
956,2023-12-08,61,54,4,76.33,0.0,305.32
957,2024-04-30,946,74,2,312.64,0.1,562.752
958,2024-06-15,963,55,2,35.58,0.05,67.60199999999999
959,2024-04-12,1854,69,2,363.08,0.0,726.16
960,2023-06-02,1338,114,4,370.65,0.0,1482.6
961,2024-09-12,1185,40,1,178.8,,178.8
962,2024-06-11,331,14,4,395.43,0.0,1581.72
963,2023-05-24,1552,98,2,329.82,0.05,626.6579999999999
964,2023-12-02,338,28,4,256.98,0.1,925.128
965,2024-09-19,1630,72,2,233.08,,466.16
966,2023-11-23,1328,80,2,63.48,,126.96
967,2023-06-16,1527,95,2,270.24,0.05,513.456
968,2024-02-07,1674,71,4,86.49,0.0,345.96
969,2024-09-23,1362,67,4,331.45,0.05,1259.51
970,2023-11-03,1574,29,2,301.41,0.15,512.397
971,2024-08-30,639,100,3,152.36,0.1,411.37200000000007
972,2023-12-11,275,61,1,131.03,0.1,117.927
973,2024-06-03,1188,103,2,243.27,0.05,462.213
974,2024-06-05,1467,68,2,261.12,0.1,470.016
975,2024-06-29,319,9,2,400.98,0.1,721.764
976,2024-05-16,589,119,2,158.94,0.0,317.88
977,2024-07-30,504,17,2,207.68,,415.36
978,2023-11-03,1710,49,3,178.21,,534.63
979,2024-05-01,387,63,4,203.12,,812.48
980,2023-01-18,1994,84,3,287.88,0.05,820.458
981,2024-01-13,870,78,2,283.16,0.05,538.004
982,2023-12-06,833,46,2,187.06,,374.12
983,2024-11-20,1015,93,2,305.19,0.15,518.823
984,2023-04-23,1912,13,4,311.86,0.15,1060.324
985,2024-03-02,603,100,1,268.18,0.0,268.18
986,2024-08-20,1774,45,1,231.66,0.05,220.077
987,2023-11-12,1800,53,3,48.19,,144.57
988,2024-10-06,691,17,3,275.22,0.15,701.811
989,2023-01-28,494,47,1,359.22,,359.22
990,2024-09-03,490,62,2,115.51,0.1,207.918
991,2024-04-30,721,50,4,391.14,0.15,1329.876
992,2023-09-29,1097,43,3,297.35,,892.0500000000001
993,2024-11-02,509,68,4,126.39,0.05,480.282
994,2024-08-15,390,84,2,89.85,0.05,170.71499999999997
